2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 544
1785627765.149935102 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 544
1785627765.404280183 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627765.677787373 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627765.945355617 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627766.221389445 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627766.486019513 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627766.740667640 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627767.038976755 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 548
1785627767.315370734 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 548
1785627767.572110403 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 548
1785627767.837794195 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 548
1785627768.094218681 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 548
1785627768.347369998 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 548
1785627768.607396037 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 548
1785627768.873072809 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 548
1785627769.146811978 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 548
1785627769.405841919 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627769.658514767 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627769.923398396 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627770.179436922 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627770.440811949 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627770.700621753 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627770.969654298 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627771.218439332 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627771.477583195 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627771.754534642 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 582
1785627772.023605034 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627772.284874792 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 834
1785627772.553620316 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627772.829088242 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627773.094378553 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627773.365329581 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627773.620628045 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627773.890957039 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627774.146604316 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627774.402369722 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627774.663633361 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627774.916060569 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627775.175733327 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627775.427094974 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627775.679331787 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627775.947017487 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627776.216141380 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627776.483426989 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627776.750744857 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627777.008134293 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627777.262022057 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627777.522731914 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627777.784136895 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627778.035744492 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627778.298459081 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627778.554939411 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627778.820011124 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627779.074866391 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627779.330050633 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627779.590068650 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627779.845183889 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627780.105088685 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627780.356670734 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627780.613619137 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627780.882796099 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627781.134463265 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627781.388656968 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627781.630359469 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627781.869950425 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 618
1785627782.112788672 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627782.361679065 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627782.609941945 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627782.863754065 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627783.114876292 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627783.367658704 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627783.615292619 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627783.863767117 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627784.101809977 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627784.338083627 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
891109, /home/jungdaesuh/code/columbia/simsopt-pr-jax-port-squashed/.venv-qn-gpu/bin/python, 546
1785627784.593570655 2415310, /usr/libexec/gnome-remote-desktop-daemon, 635
2418383, /usr/bin/sunshine, 508
2415327, /usr/libexec/xdg-desktop-portal-gnome, 19
2874859, /usr/bin/resources, 52
889515, .venv-qn-gpu/bin/python, 544
